"구명","대여소ID","대여소번호","대여소명","대여소 주소","거치대수","위도","경도"
"양천구","ST-320","713","양서중학교 옆","서울특별시 양천구 신월동 790양서중학교 옆","20","37.533047","126.829956"
"양천구","ST-321","714","한국SGI 양천문화회관 앞","서울특별시 양천구 신월동 790한국SGI 양천문화회관 앞","10","37.532547","126.830803"
"양천구","ST-428","716","신정6동 주민센터 인근","서울특별시 양천구 목동서로 355햇빛문고 앞","15","37.517281","126.864334"
"양천구","ST-431","719","홍익병원앞 교차로","서울특별시 양천구 등촌로 2홍익병원앞 교차로","10","37.530369","126.864258"
"양천구","ST-432","720","서울강월초등학교 앞","서울특별시 양천구 신월로 97서울강월초등학교 앞","10","37.516197","126.8349"
"양천구","ST-993","722","LG전자베스트샵 신정점","서울특별시 양천구 신월로 328LG전자베스트샵 신정점 ","10","37.521435","126.857384"
"양천구","ST-994","723","SBS방송국","서울특별시 양천구 목동서로161SBS방송국","15","37.529163","126.872749"
"양천구","ST-995","724","계남공원 입구 주출입구 좌측","서울특별시 양천구 신정동 621-14계남공원 입구 주출입구 좌측","15","37.510681","126.857399"
"양천구","ST-996","725","양강중학교앞 교차로","서울특별시 양천구 남부순환로88길5-16양강중학교앞 교차로","15","37.524334","126.850548"
"양천구","ST-997","726","목동3단지 시내버스정류장","서울특별시 양천구 목동중앙로 49 목동3단지 시내버스정류장","15","37.534389","126.869598"
"양천구","ST-1000","729","서부식자재마트 건너편","서울특별시 양천구 신정동 236 서부식자재마트 건너편","10","37.51038","126.866798"
"양천구","ST-1002","731","서울시 도로환경관리센터","서울특별시 양천구 목동동로 316-6서울시 도로환경관리센터","10","37.5299","126.876541"
"양천구","ST-1003","732","신월동 이마트","서울특별시 양천구 화곡로 59신월동 이마트","10","37.539551","126.8283"
"양천구","ST-1004","733","신정이펜하우스314동","서울특별시 양천구 신정이펜1로50 신정이펜하우스314동","10","37.514099","126.831001"
"양천구","ST-1005","734","신트리공원 입구","서울특별시 양천구 신정동 310-8 신트리공원 입구","10","37.51395","126.856056"
"양천구","ST-1006","735","영도초등학교","서울특별시 양천구 목동중앙로 70 영도초등학교","10","37.53643","126.871521"
"양천구","ST-1007","736","오솔길공원","서울특별시 양천구 남부순환로70길11-9오솔길공원","10","37.52219","126.8367"
"양천구","ST-1008","737","장수공원","서울특별시 양천구 신월로 894 장수공원","10","37.52256","126.84948"
"양천구","ST-1010","739","신월사거리","서울특별시 양천구 신월동 263신월사거리","15","37.536201","126.827797"
"양천구","ST-1011","740","으뜸공원","서울특별시 양천구 가로공원로 133으뜸공원","10","37.536369","126.831711"
"양천구","ST-1012","741","화곡로 입구 교차로","서울특별시 양천구 신월동 258화곡로 입구 교차로","10","37.53952","126.825401"
"양천구","ST-1013","742","등촌역 5번 출구 뒤","서울특별시 양천구 등촌로 236등촌역 5번 출구 뒤","10","37.550732","126.864578"
"양천구","ST-1014","743","현대6차아파트 101동 옆","서울특별시 양천구 신정동 735-5현대6차아파트 101동 옆","10","37.5089","126.842682"
"양천구","ST-1015","744","신목동역 2번 출구","서울특별시 양천구 목동중앙로 212 앞신목동역 2번 출구","10","37.543842","126.882545"
"양천구","ST-1016","745","강서초등학교","서울특별시 양천구 오목로 31 부근강서초등학교","10","37.522282","126.839699"
"양천구","ST-1017","746","목동2단지 상가","서울특별시  양천구 목동 902-5 목동2단지 상가","10","37.536503","126.877747"
"양천구","ST-1018","747","목동3단지 상가","서울특별시 양천구 목동 903-6목동3단지 상가","10","37.53458","126.875648"
"양천구","ST-1350","749","이대 목동병원 앞","서울특별시 양천구 안양천로 1071이대 목동병원 앞","10","37.537228","126.886612"
"양천구","ST-1398","750","연의근린공원 건너편","서울특별시 양천구 신정로7길 92연의근린공원 건너편","10","37.512157","126.835625"
"양천구","ST-1400","752","성원2차 아파트","서울특별시 양천구 목동중앙남로 100성원2차 아파트","10","37.542183","126.863304"
"양천구","ST-1495","754","목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆)","서울특별시 양천구 목동서로 38목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆)","10","37.541142","126.876678"
"양천구","ST-1496","755","목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆)","서울특별시 양천구 목동서로 38목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆)","10","37.537868","126.881409"
"양천구","ST-1497","756","목동주차장","서울특별시 양천구 목동동로 298목동주차장","10","37.52668","126.876167"
"양천구","ST-1498","757","신정이펜하우스 1단지아파트 입구 사거리","서울특별시 양천구 신정이펜1로 99신정이펜하우스 1단지아파트 입구 사거리","10","37.514278","126.828743"
"양천구","ST-1499","758","한사랑교회 앞","서울특별시 양천구 목동동로 33한사랑교회 앞","10","37.514721","126.8592"
"양천구","ST-1500","759","보아스아파트 앞","서울특별시 양천구 오목로3길 32보아스아파트 앞","10","37.524071","126.8386"
"양천구","ST-1501","760","잣절보도육교 아래","서울특별시 양천구 남부순환로 699잣절보도육교 아래","10","37.506821","126.844299"
"양천구","ST-1504","763","목동11단지 아파트","서울특별시 양천구 목동동로 10목동11단지 아파트","10","37.511318","126.85862"
"양천구","ST-1505","764","목동청소년수련관","서울특별시 양천구 목동동로 323목동자전거무료대여소","30","37.531029","126.875893"
"영등포구","ST-45","200","국회의원회관","서울특별시 영등포구 의사당대로 11","20","37.528728","126.914925"
"영등포구","ST-46","201","진미파라곤 앞","서울특별시 영등포구 국회대로76길 1013-1","15","37.531239","126.921333"
"영등포구","ST-47","202","국민일보 앞","서울특별시 영등포구 여의공원로 101101","30","37.528816","126.92453"
"영등포구","ST-51","203","국회의사당역 3번출구 옆","서울특별시 영등포구 국회대로 지하758758","15","37.528057","126.918701"
"영등포구","ST-50","204","국회의사당역 5번출구 옆","서울특별시 영등포구 의사당대로 88","13","37.528164","126.917023"
"영등포구","ST-52","205","산업은행 앞","서울특별시 영등포구 의사당대로 9797","20","37.526264","126.920509"
"영등포구","ST-53","206","KBS 앞","서울특별시 영등포구 여의공원로 1313","35","37.524666","126.918022"
"영등포구","ST-73","207","여의나루역 1번출구 앞","서울특별시 영등포구 여의동로 지하343여의나루역 1번출구 앞","40","37.526989","126.932098"
"영등포구","ST-55","209","유진투자증권빌딩 앞","서울특별시 영등포구 국제금융로 2424-3","12","37.524612","126.927834"
"영등포구","ST-56","210","IFC몰","서울특별시 영등포구 국제금융로 10IFC몰앞","21","37.526066","126.925537"
"영등포구","ST-57","211","여의도역 4번출구 옆","서울특별시 영등포구 국회대로68길 726","13","37.522228","126.924637"
"영등포구","ST-58","212","여의도역 1번출구 옆","서울특별시 영등포구 의사당대로 8827-1","35","37.521362","126.923462"
"영등포구","ST-59","213","KT앞","서울특별시 영등포구 여의대로 3827","15","37.521908","126.918953"
"영등포구","ST-60","214","금융감독원 앞","서울특별시 영등포구 여의대로 38금융감독원 앞","20","37.523022","126.920837"
"영등포구","ST-64","215","여의도고교 앞","서울특별시 영등포구 국제금융로7길 37여의도고등학교 앞","10","37.524837","126.934906"
"영등포구","ST-65","216","삼부아파트1동 앞","서울특별시 영등포구 국제금융로7길 27삼부아파트 1동 앞","10","37.523491","126.932899"
"영등포구","ST-66","217","NH농협은행 앞","서울특별시 영등포구 국제금융로8길 2NH농협은행 앞","10","37.522079","126.930367"
"영등포구","ST-61","218","증권거래소 앞","서울특별시 영등포구 여의나루로 76증권거래소 앞","20","37.523277","126.929237"
"영등포구","ST-62","219","롯데캐슬엠파이어 옆","서울특별시 영등포구 의사당대로 127롯데캐슬엠파이어 옆","12","37.520695","126.925835"
"영등포구","ST-63","220","미성아파트 A동 앞","서울특별시 영등포구 의사당대로 110미성아파트 A동 앞","30","37.519363","126.926048"
"영등포구","ST-67","221","여의도초교 앞","서울특별시 영등포구 여의대방로 439여의도초등학교 앞","10","37.522675","126.93779"
"영등포구","ST-68","222","시범아파트버스정류장 옆","서울특별시 영등포구 63로 45시범아파트버스정류장 옆","12","37.520271","126.938881"
"영등포구","ST-69","223","진주아파트상가 앞","서울특별시 영등포구 국제금융로 108-6진주아파트상가 앞","20","37.519314","126.933167"
"영등포구","ST-70","224","롯데캐슬 앞","서울특별시 영등포구 국제금융로 86롯데캐슬 앞","20","37.520088","126.932365"
"영등포구","ST-71","225","앙카라공원 앞","서울특별시 영등포구 의사당대로 지하166앙카라공원 앞","26","37.517368","126.929253"
"영등포구","ST-72","226","샛강역 1번출구 앞","서울특별시 영등포구 의사당대로 지하166샛강역 1번출구 앞","20","37.517765","126.928413"
"영등포구","ST-277","227","양평2나들목 보행통로 입구","서울특별시 영등포구 양화동 17-4양평2나들목 보행통로 입구","10","37.544666","126.888359"
"영등포구","ST-278","228","선유도역 3번출구 앞","서울특별시 영등포구 양평동4가 202-1선유도역 3번출구 앞","10","37.53846","126.894508"
"영등포구","ST-279","229","양평1 보행육교 앞","서울특별시 영등포구 양평동4가 20-4양평1 보행육교 앞","20","37.535873","126.892181"
"영등포구","ST-413","230","영등포구청역 1번출구","서울특별시 영등포구 당산로 111-2영등포구청역 1번출구","10","37.524635","126.896217"
"영등포구","ST-280","231","남부고용노동지청 남측","서울특별시 영등포구 양평동1가 115-2남부고용노동지청 남측","10","37.524506","126.891823"
"영등포구","ST-281","232","양평우림 이비즈센타 앞","서울특별시 영등포구 양평동3가 14-1양평우림 이비즈센타 앞","20","37.52565","126.887817"
"영등포구","ST-282","233","YP 센터 앞","서울특별시 영등포구 양평동3가 60-1한국연예사관 건물 앞","10","37.528488","126.891647"
"영등포구","ST-283","234","영등포구민체육센터 앞","서울특별시 영등포구 신길동 399 영등포구민체육센터 앞","10","37.500462","126.905846"
"영등포구","ST-284","235","신길동 우리은행 옆","서울특별시 영등포구 신길동 250-4 신길동 우리은행 옆","10","37.504566","126.910233"
"영등포구","ST-285","236","문래동자이아파트 앞","서울특별시 영등포구 문래동3가 68-1문래동자이아파트 앞","10","37.516155","126.894615"
"영등포구","ST-287","238","제2구민체육센타 앞","서울특별시 영등포구 당산동4가 96-2제2구민체육센타 앞","10","37.526386","126.902756"
"영등포구","ST-288","239","유스호스텔 앞","서울특별시 영등포구 영등포동7가 58-2유스호스텔 앞","20","37.525852","126.903282"
"영등포구","ST-289","240","문래역 4번출구 앞","서울특별시 영등포구 문래동3가 55-12 문래역 4번출구 앞","10","37.518738","126.895576"
"영등포구","ST-290","241","신길우성1차아파트 앞 공원","서울특별시 영등포구 도림동 255-2 신길우성1차아파트 앞 공원","10","37.505329","126.898483"
"영등포구","ST-291","242","신길선원가와인아파트 앞","서울특별시 영등포구 신길동 215-28 신길선원가와인아파트 앞","15","37.510933","126.910225"
"영등포구","ST-292","243","이앤씨드림타워 앞","서울특별시 영등포구 양평동3가 48-1이앤씨드림타워 앞","15","37.527084","126.89138"
"영등포구","ST-293","244","영등포삼환아파트 앞","서울특별시 영등포구 영등포동8가 82-4 영등포삼환아파트 앞","20","37.530079","126.905708"
"영등포구","ST-294","245","삼성생명 당산사옥 앞","서울특별시 영등포구 당산동4가 35-24 삼성생명 당산사옥 앞","10","37.528263","126.896629"
"영등포구","ST-295","247","당산역 10번출구 앞","서울특별시 영등포구 당산동5가 14-4당산역 10번출구 앞","19","37.533688","126.902107"
"영등포구","ST-296","248","초원아파트 앞","서울특별시 영등포구 여의도동8-13초원아파트 앞","10","37.531055","126.92421"
"영등포구","ST-297","249","여의도중학교 옆","서울특별시 영등포구 여의도동 8여의도중학교 옆","8","37.52412","126.936546"
"영등포구","ST-298","250","대림아파트 사거리","서울특별시 영등포구 신길동 249우주마루아파트 201동 앞","10","37.507641","126.92308"
"영등포구","ST-299","251","서울지방병무청 버스정류장","서울특별시 영등포구 신길동853서울지방병무청 버스정류장","10","37.504494","126.921951"
"영등포구","ST-300","252","보라매역4번출구","서울특별시 영등포구 신길동4884보라매역4번출구(순흥빌딩)","10","37.499977","126.920036"
"영등포구","ST-301","253","신풍역 5번출구 인근","서울특별시 영등포구 신길동3596남서울아파트 14동앞","10","37.500648","126.909515"
"영등포구","ST-303","255","도림4거리","서울특별시 영등포구 신길동373-1도림4거리","10","37.506573","126.901131"
"영등포구","ST-304","256","동아에코빌입구","서울특별시 영등포구 도림동 159-70동아에코빌입구","10","37.509476","126.8993"
"영등포구","ST-305","257","신길삼거리(우리은행)","서울특별시 영등포구 신길동95-256신길삼거리(우리은행)","10","37.513844","126.919357"
"영등포구","ST-306","258","신길역3번출구","서울특별시 영등포구 영등포동1가35신길역3번출구","14","37.517693","126.914299"
"영등포구","ST-307","259","대방역6번출구","서울특별시 영등포구 신길동1368대방역6번출구","17","37.513592","126.925934"
"영등포구","ST-414","260","여의도 마리나선착장 앞","서울특별시 영등포구 여의서로 160여의도 마리나선착장 앞","15","37.533817","126.912491"
"영등포구","ST-416","262","영문초등학교 사거리","서울특별시 영등포구 문래로 56영문초등학교 사거리","12","37.519928","126.889183"
"영등포구","ST-417","263","근로자회관 사거리","서울특별시 영등포구 선유로 34근로자회관 사거리","12","37.517151","126.888626"
"영등포구","ST-418","264","교보생명보험 앞","서울특별시 영등포구 영등포로 96교보생명보험 앞","15","37.521931","126.891617"
"영등포구","ST-419","265","영등포유통상가 사거리","서울특별시 영등포구 영등포로 124영등포유통상가 사거리","15","37.521133","126.896538"
"영등포구","ST-420","266","영등포청과시장 사거리","서울특별시 영등포구 영등포로 177영등포청과시장 사거리","10","37.520294","126.901192"
"영등포구","ST-421","267","삼성화재 사옥 옆","서울특별시 영등포구 양평로 76삼성화재 사옥 옆","10","37.535961","126.8983"
"영등포구","ST-422","268","그랜드컨벤션센터 앞","서울특별시 영등포구 양평로 58그랜드컨벤션센터 앞","10","37.534718","126.900002"
"영등포구","ST-424","270","증권거래소후문교차로","서울특별시 영등포구 여의나루로 76증권거래소후문교차로","10","37.522343","126.927101"
"영등포구","ST-425","271","샛강생태공원방문자센터 앞","서울특별시 영등포구 여의동로 48샛강생태공원장문자센터 앞","10","37.518963","126.921616"
"영등포구","ST-426","272","당산육갑문","서울특별시 영등포구 당산로52길 3당산육갑문","20","37.535339","126.903679"
"영등포구","ST-1319","274","영등포역지하쇼핑센타 5번출구","서울특별시 영등포구 경인로 846영등포역지하쇼핑센타 5번출구","10","37.516651","126.90799"
"영등포구","ST-1320","275","신동아아파트","서울특별시 영등포구 선유서로 76신동아아파트","10","37.522816","126.885651"
"영등포구","ST-1321","276","SK 영등포주유소","서울특별시 영등포구 경인로112길 1SK영등포주유소","10","37.518284","126.912636"
"영등포구","ST-1322","277","영등포뉴타운지하상가 2번게이트","서울특별시 영등포구 영중로 22영등포뉴타운지하상가 2번게이트","10","37.520119","126.905167"
"영등포구","ST-1323","278","쌍용플레티넘오피스텔","서울특별시 영등포구 도영로 18쌍용플레티넘오피스텔","10","37.507931","126.895233"
"영등포구","ST-1353","279","영등포 푸르지오 아파트","서울특별시 영등포구 도신로29길 28영등포 푸르지오 아파트","15","37.513229","126.904465"
"영등포구","ST-1539","280","양평동6차현대아파트 앞","서울특별시 영등포구 선유로 213선유중학교 정문","10","37.532101","126.89444"
"영등포구","ST-1540","281","신동아아파트 앞","서울특별시 영등포구 가마산로 315신동아아파트 앞","8","37.498241","126.893982"
"영등포구","ST-1541","282","신한은행","서울특별시 영등포구 시흥대로 617신한은행","10","37.48753","126.904877"
"영등포구","ST-1649","283","아크로타워 스퀘어(영등포시장)","서울특별시 영등포구 양산로 213아크로타워 스퀘어(영등포시장)","15","37.522518","126.907219"
"영등포구","ST-1650","284","센트럴 푸르지오 시티 앞","서울특별시 영등포구 문래로 180센트럴 푸르지오 시티 앞","12","37.518211","126.902229"
"영등포구","ST-1651","285","대림3동사거리(하나은행)","서울특별시 영등포구 가마산로 343대림3동사거리(하나은행)","8","37.499859","126.89724"
"영등포구","ST-1652","286","우성아파트 교차로","서울특별시 영등포구 대림로 153우성아파트 교차로","8","37.494572","126.89975"
"영등포구","ST-1653","287","영등포전화국사거리 (서강어린이공원)","서울특별시 영등포구 영중로 107영등포전화국사거리 (서강어린이공원)","10","37.525768","126.905739"
"영등포구","ST-1697","289","대림3동사거리","서울특별시 영등포구 가마산로 352대림3동사거리","10","37.499809","126.898003"
"영등포구","ST-1699","291","문래동 하이테크 시티","서울특별시 영등포구 경인로 775문래동 하이테크 시티","14","37.513851","126.89888"
"영등포구","ST-1700","292","영일 어린이공원","서울특별시 영등포구 도신로29길 28영일 어린이공원","10","37.51012","126.904068"
"용산구","ST-322","800","목월공원 앞","서울특별시 용산구 원효로4가 109-10목월공원 앞","15","37.532433","126.954742"
"용산구","ST-324","802","한강진역 2번 출구 앞","서울특별시 용산구 한남동 726-494한강진역 2번 출구 앞","10","37.541153","127.002213"
"용산구","ST-325","803","한남초교 앞 보도육교","서울특별시 용산구 한남동 725-17한남초교 앞 보도육교","10","37.538139","127.004097"
"용산구","ST-326","805","문배어린이공원 앞","서울특별시 용산구 문배동 34-10문배어린이공원 앞","9","37.536758","126.970001"
"용산구","ST-327","806","전자랜드 본관 앞","서울특별시 용산구 한강로3가 16-8전자랜드 본관 앞","20","37.533066","126.960732"
"용산구","ST-328","807","서울역 12번 출구 앞","서울특별시 용산구 동자동 14-229서울역 12번 출구 앞","10","37.552277","126.972687"
"용산구","ST-329","808","서빙고동 금호맨션 앞","서울특별시 용산구 서빙고동 235-5서빙고동 금호맨션 앞","10","37.520504","126.989738"
"용산구","ST-330","809","한남 유수지 복개주차장","서울특별시 용산구 독서당로 18한남 유수지 복개주차장","10","37.530167","127.007439"
"용산구","ST-331","810","이태원지하보도","서울특별시 용산구 용산동2가 5-1812이태원지하보도","10","37.53841","126.986649"
"용산구","ST-332","811","녹사평역1번출구","서울특별시 용산구 용산동2가 6-7녹사평역1번출구","20","37.53508","126.985382"
"용산구","ST-333","812","용산전쟁기념관","서울특별시 용산구 용산동1가 8-4용산전쟁기념관","20","37.53484","126.977661"
"용산구","ST-334","813","삼각지역 3번출구","서울특별시 용산구 한강로1가 228-1삼각지역 3번출구","20","37.533512","126.972275"
"용산구","ST-335","815","LIG강촌아파트 103동앞","서울특별시 용산구 이촌동301-5LIG강촌아파트 103동앞","20","37.518509","126.978798"
"용산구","ST-435","816","신용산역 6번출구 앞","서울특별시 용산구 한강대로 115신용산역 6번출구 앞","15","37.530148","126.968483"
"용산구","ST-436","817","삼각지역 4번출구 앞","서울특별시 용산구 한강대로 161삼각지역 4번출구 앞","9","37.533451","126.971733"
"용산구","ST-437","818","숙명여대 입구 교차로","서울특별시 용산구 청파로47길 100숙명여대 입구 교차로","15","37.544895","126.969383"
"용산구","ST-438","819","선린인터넷 고등학교","서울특별시 용산구 원효로97길 33-4선린인터넷 고등학교","12","37.541653","126.970505"
"용산구","ST-439","820","청파동입구 교차로","서울특별시 용산구 한강대로 349청파동입구 교차로","10","37.549026","126.971947"
"용산구","ST-440","822","이촌1동 마을공원","서울특별시 용산구 이촌로 219이촌1동 마을공원","10","37.522041","126.965523"
"용산구","ST-441","823","효창동주민센터 앞","서울특별시 용산구 효창원로 161효창동주민센터 앞","10","37.54232","126.96196"
"용산구","ST-442","825","서빙고동 주민센터 앞","서울특별시 용산구 서빙고로 279서빙고동 주민센터 앞","15","37.520336","126.994263"
"용산구","ST-946","826","서울역 서부교차로2","서울특별시 용산구 만리재로 202서울역 서부교차로","20","37.555367","126.968643"
"용산구","ST-1324","827","국군복지단","서울특별시 용산구 두텁바위로 54-99국군복지단","20","37.541885","126.97966"
"용산구","ST-1325","828","숙대입구역 8번","서울특별시 용산구 한강대로 289숙대입구역 8번","7","37.544079","126.972"
"용산구","ST-1326","829","베르가모앞","서울특별시 용산구 한강대로 23베르가모앞","40","37.52293","126.961693"
"용산구","ST-1327","830","청암자이아파트앞","서울특별시 용산구 원효로 35청암자이아파트앞","10","37.534424","126.94857"
"용산구","ST-1328","831","이태원관광특구입구","서울특별시 용산구 이태원로 134이태원관광특구입구","15","37.534279","126.988564"
"용산구","ST-1339","832","이촌1동 주민센터 뒤","서울특별시 용산구 이촌로71길 24이촌1동 주민센터 뒤","15","37.521282","126.973465"
"용산구","ST-1341","834","효창공원앞역 3번출구 뒤","서울특별시 용산구 백범로 지하 287효창공원앞역 3번출구 뒤","15","37.539009","126.96138"
"용산구","ST-1342","835","남영역 건너편","서울특별시 용산구 한강대로77길 18남영역 건너편","10","37.541981","126.971542"
"용산구","ST-1343","836","현대자동차서비스 앞","서울특별시 용산구 원효로 74현대자동차서비스 앞","15","37.531422","126.9515"
"용산구","ST-1344","837","한남나들목 입구","서울특별시 용산구 서빙고로 417한남나들목 입구","10","37.52906","127.006729"
"용산구","ST-1376","838","숙대입구역 4번출구","서울특별시 용산구 한강대로 지하 306숙대입구역 4번출구","8","37.54446","126.972389"
"용산구","ST-1442","840","용산 파크타워 앞","서울특별시 용산구 서빙고로 67용산 파크타워 앞","10","37.523651","126.970268"
"용산구","ST-1443","841","신용산역 1번 출구","서울특별시 용산구 한강대로 100신용산역 1번 출구","15","37.52961","126.968872"
"용산구","ST-1446","844","이촌2동 동원베네스트 아파트 앞","서울특별시 용산구 이촌로14길 7이촌2동 동원베네스트 아파트 앞","11","37.527149","126.955162"
"용산구","ST-1615","845","용산 선인상가","서울특별시 용산구 새창로 181선인상가","22","37.5327","126.964378"
"은평구","ST-448","900","은평예술회관","서울특별시 은평구 녹번동 85-4은평예술회관","20","37.603943","126.927696"
"은평구","ST-449","901","응암1동사무소","서울특별시 은평구 응암동 84-14응암1동사무소","10","37.600975","126.926956"
"은평구","ST-450","902","진관동 은빛초등학교","서울특별시 은평구 진관동 45-21진관동 은빛초등학교","10","37.643108","126.918221"
"은평구","ST-451","903","은평뉴타운 아이파크","서울특별시 은평구 진관동 13-20은평뉴타운 아이파크","20","37.645866","126.927391"
"은평구","ST-452","904","은평뉴타운 푸르지오","서울특별시 은평구 진관동 5-8은평뉴타운 푸르지오","18","37.648674","126.930702"
"은평구","ST-453","905","구파발역 2번출구","서울특별시 은평구 진관동 86-31구파발역 2번출구","11","37.636234","126.918999"
"은평구","ST-454","906","연신내역 5번출구150M 아래","서울특별시 은평구 대조동 207-8연신내역 5번출구","10","37.61721","126.919579"
"은평구","ST-455","907","CJ 드림시티","서울특별시 은평구 역촌동 43-11CJ 드림시티","10","37.599491","126.916862"
"은평구","ST-456","908","구산역 4번출구","서울특별시 은평구 갈현동 536-8구산역 4번출구","10","37.613186","126.917351"
"은평구","ST-457","909","백련산 힐스테이트 3차","서울특별시 은평구 응암동 761-9백련산 힐스테이트 3차","10","37.586994","126.922882"
"은평구","ST-459","911","은평평화공원(역촌역4번출구)","서울특별시 은평구 녹번동 153-31은평평화공원(역촌역4번출구)","10","37.605583","126.922935"
"은평구","ST-460","912","응암오거리","서울특별시 은평구 응암동 604-5응암오거리","10","37.589661","126.916946"
"은평구","ST-461","913","이마트 은평점","서울특별시 은평구 응암동 90-15이마트 은평점","15","37.6007","126.920128"
"은평구","ST-462","914","새절역 2번출구","서울특별시 은평구 응암동 610-3새절역 2번출구","20","37.590797","126.913651"
"은평구","ST-463","915","증산역 4번출구","서울특별시 은평구 증산동 199-8증산역 4번출구","10","37.584381","126.909897"
"은평구","ST-464","916","평생학습관 앞","서울특별시 은평구 역촌동 15-40평생학습관 앞","7","37.607849","126.921326"
"은평구","ST-465","917","녹번역 4번출구","서울특별시 은평구 녹번동 55녹번역 4번출구","9","37.601299","126.935349"
"은평구","ST-467","919","서울혁신파크","서울특별시 은평구 녹번동 15-2서울혁신파크","10","37.607025","126.933311"
"은평구","ST-469","921","신도고등학교","서울특별시 은평구 진관동 242-14신도고등학교","10","37.630016","126.919029"
"은평구","ST-470","922","연신내역 4번출구","서울특별시 은평구 대조동 227-2연신내역 4번출구","10","37.617802","126.921967"
"은평구","ST-471","923","국민은행 연서지점","서울특별시 은평구 불광동 355국민은행 연서지점","10","37.620949","126.925636"
"은평구","ST-472","924","메뚜기다리","서울특별시 은평구 진관동 161-9메뚜기다리","15","37.628517","126.929581"
"은평구","ST-473","925","불광역 2번출구","서울특별시 은평구 불광동 285-43불광역 2번출구","8","37.609566","126.930977"
"은평구","ST-474","926","불광역 8번출구","서울특별시 은평구 불광동 276-6불광역 8번출구","8","37.611179","126.929665"
"은평구","ST-475","927","연신내역 3번출구 인근","서울특별시 은평구 불광동 304-5연신내역 3번출구 인근","10","37.617855","126.922523"
"은평구","ST-476","928","은평역사한옥박물관","서울특별시 은평구 진관동 133-29은평역사한옥박물관","15","37.641315","126.938042"
"은평구","ST-478","930","구 서부경찰서 건너편","서울특별시 은평구 역촌동 41-7구 서부경찰서 건너편","7","37.601662","126.920303"
"은평구","ST-479","931","역촌파출소","서울특별시 은평구 역촌동 45-34역촌파출소","10","37.604736","126.915337"
"은평구","ST-480","932","예일여중","서울특별시 은평구 연서로 117예일여중","10","37.610004","126.916397"
"은평구","ST-481","933","LG서비스 역촌점","서울특별시 은평구 서오릉로 163LG서비스 역촌점","10","37.612484","126.914879"
"은평구","ST-1020","934","신사동 성당","서울특별시 은평구 신사동 41-3신사동 성당","15","37.597141","126.909599"
"은평구","ST-1021","935","역촌역 1번 출구","서울특별시 은평구 역촌동 17-55역촌역 1번 출구","7","37.605202","126.922112"
"은평구","ST-1023","937","상림마을 롯데캐슬2단지 옆","서울특별시 은평구 진관동 30-23상림마을 롯데캐슬2단지 옆","15","37.645851","126.923798"
"은평구","ST-1024","938","금암 문화공원","서울특별시 진관동 44-28 금암 문화공원","15","37.644684","126.918457"
"은평구","ST-1025","939","은평구청 교차로","서울특별시 응암동 82-31은평구청 교차로","15","37.6017","126.927422"
"은평구","ST-1027","941","은평뉴타운 도서관","서울특별시 진관동 141-27은평뉴타운 도서관","13","37.63726","126.933701"
"은평구","ST-1028","942","상림마을 생태공원","서울특별시 진관동 16-4상림마을 생태공원","9","37.644081","126.929283"
"은평구","ST-1029","943","은평구청 보건소","서울특별시 녹번동 84은평구청 보건소","10","37.602402","126.92865"
"은평구","ST-1031","945","기자촌 사거리","서울특별시 은평구 진관동 149-17기자촌 사거리","10","37.63414","126.932343"
"은평구","ST-1032","946","독바위역","서울특별시 불광로 129독바위역 ","10","37.618439","126.932884"
"은평구","ST-1033","947","연신내 선일하이츠빌 정류소","서울특별시 불광동 484-165연신내 선일하이츠빌 정류소","10","37.622669","126.919991"
"은평구","ST-1034","948","디지털미디어 시티역 4번출구","서울특별시 증산동 239디지털미디어 시티역 4번출구","10","37.577202","126.902351"
"은평구","ST-1035","949","연신내역 1번 출구","서울특별시 불광동 487-2연신내역 1번 출구 ","7","37.619781","126.920807"
"은평구","ST-1036","950","구산역 2번 출구","서울특별시 역촌동 1-57구산역 2번 출구 ","7","37.610779","126.917351"
"은평구","ST-1037","951","연신내역 6번출구옆","서울특별시 갈현동 389-15 연신내역 6번출구옆","15","37.619305","126.920593"
"은평구","ST-1038","952","서울연신중학교","서울특별시 불광동 400-4번지서울연신중학교","10","37.62265","126.925247"
"은평구","ST-1039","953","서울연신초등학교","서울특별시 불광동 73-1번지 서울연신초등학교","10","37.625778","126.928818"
"은평구","ST-1329","954","은평뉴타운구파발9단지","서울특별시 은평구 진관3로 77은평뉴타운구파발9단지","10","37.642609","126.921478"
"은평구","ST-1331","956","응암시장교차로","서울특별시 은평구 응암로 248응암시장교차로","9","37.594376","126.918159"
"은평구","ST-1479","958","신한은행 응암동 지점 앞","서울특별시 은평구 은평로 136신한은행 응암동 지점 앞","13","37.600361","126.922813"
"은평구","ST-1480","959","구파발10단지 인근","서울특별시 은평구 진관3로 73-17구파발10단지 인근","10","37.643661","126.914558"
"은평구","ST-1481","960","구파발역 환승센터","서울특별시 은평구 진관2로 지하 15-25구파발역 환승센터","15","37.638252","126.919456"
"은평구","ST-1482","961","불광역 9번 출구","서울특별시 은평구 통일로 732불광역 9번 출구","10","37.61097","126.92981"
